          RA           DEC             R062             Z087 
 00:54:05.48  +39:46:38.61       29.1196242       30.0995785 
 00:54:06.20  +39:46:41.28       29.0566981       30.0149136 
 00:54:08.40  +39:46:49.64       28.8686438       29.9899009 
 00:54:12.24  +39:47:04.24       28.4266829       29.8305455 
 00:54:03.68  +39:46:31.66       28.1384025       29.1835735 
 00:54:13.71  +39:47:09.78       28.1630329       29.3168983 
 00:54:08.80  +39:46:50.96       26.8406046       27.6792562 
 00:54:15.92  +39:47:17.94       29.5162155       30.3222588 
 00:54:06.19  +39:46:40.89       29.5803633       30.3429288 
 00:54:16.64  +39:47:20.57       28.8857177       29.9852359 
 00:54:11.80  +39:47:02.08       28.0942546       29.1829034 
 00:54:14.62  +39:47:12.78       27.8230481       28.5312664 
 00:54:05.28  +39:46:37.17       27.9157177       29.0152359 
 00:54:16.72  +39:47:20.65       26.4462155       27.2522588 
 00:54:06.59  +39:46:42.11       28.7208459       29.6355836 
 00:54:05.73  +39:46:38.76       29.2340133       30.2465760 
 00:54:04.94  +39:46:35.59       27.8320676       28.6815887 
 00:54:12.85  +39:47:05.68       29.3154915       29.8932766 
 00:54:15.06  +39:47:14.08       28.5010872       29.4919110 
 00:54:15.90  +39:47:17.32       29.1588851       30.3562283 
 00:54:03.85  +39:46:31.38       28.8569394       29.8912410 
 00:54:11.04  +39:46:58.76       25.7233348       25.1706980 
 00:54:14.10  +39:47:10.30       28.8018112       30.0208932 
 00:54:14.12  +39:47:10.28       24.9362155       25.7422588 
 00:54:02.55  +39:46:26.22       27.9410872       28.9319110 
 00:54:03.96  +39:46:31.61       29.1808459       30.0955836 
 00:54:15.32  +39:47:14.81       23.1786892       22.9630051 
 00:54:15.22  +39:47:14.41       28.4713285       29.5382384 
 00:54:05.30  +39:46:36.60       28.3913285       29.4582384 
 00:54:04.24  +39:46:32.51       29.2066981       30.1649136 
 00:54:07.37  +39:46:44.43       28.6669394       29.7012410 
 00:54:02.20  +39:46:24.58       29.2084025       30.2535735 
 00:54:02.78  +39:46:26.53       28.3720525       29.6672206 
 00:54:07.27  +39:46:43.57       28.4040133       29.4165760 
 00:54:08.95  +39:46:49.98       28.3398655       29.3959059 
 00:54:11.85  +39:47:01.03       27.6923090       28.6179161 
 00:54:01.04  +39:46:19.76       28.4932742       29.7232257 
 00:54:05.12  +39:46:35.32       29.5464568       30.4285862 
 00:54:08.26  +39:46:47.29       29.2006046       30.0392562 
 00:54:11.63  +39:47:00.07       28.5686438       29.6899009 
 00:54:04.40  +39:46:32.58       30.1676937       30.5389593 
 00:54:04.84  +39:46:34.13       29.0108459       29.9255836 
 00:54:10.56  +39:46:55.88       29.5896393       30.1239466 
 00:54:04.77  +39:46:33.76       29.3293829       30.2332511 
 00:54:05.03  +39:46:34.67       28.6230329       29.7768983 
 00:54:02.89  +39:46:26.52       28.5725503       29.5742435 
 00:54:10.40  +39:46:54.97       28.7742546       29.8629034 
 00:54:15.58  +39:47:14.59       28.4423090       29.3679161 
 00:54:09.97  +39:46:53.25       29.7259590       30.9015633 
 00:54:12.05  +39:47:01.10       23.6786741       23.9086370 
 00:54:04.72  +39:46:33.18       28.1813285       29.2482384 
 00:54:08.70  +39:46:48.23       27.9932742       29.2232257 
 00:54:16.54  +39:47:18.02       28.9993829       29.9032511 
 00:54:04.83  +39:46:33.40       29.2371807       30.3475684 
 00:54:08.82  +39:46:48.47       28.8630329       30.0168983 
 00:54:09.54  +39:46:51.03       28.3152351       29.2625811 
 00:54:07.89  +39:46:44.72       28.9281460       30.3428780 
 00:54:11.33  +39:46:57.63       28.2444960       29.4092308 
 00:54:13.63  +39:47:06.39       28.5584025       29.6035735 
 00:54:04.19  +39:46:30.43       28.0562003       29.3078907 
 00:54:15.50  +39:47:13.43       28.7588851       29.9562283 
 00:54:07.37  +39:46:42.48       28.7752351       29.7225811 
 00:54:10.14  +39:46:53.01       28.6898655       29.7459059 
 00:54:15.43  +39:47:13.15       29.0449937       29.9162537 
 00:54:05.92  +39:46:36.83       24.8920676       25.7415887 
 00:54:01.77  +39:46:20.98       28.6554612       30.1245404 
 00:54:04.98  +39:46:33.20       27.6118263       28.3852613 
 00:54:08.45  +39:46:46.29       28.6908459       29.6055836 
 00:54:10.93  +39:46:55.72       28.0293829       28.9332511 
 00:54:16.02  +39:47:15.06       29.2996242       30.2795785 
 00:54:01.07  +39:46:18.12       22.8508762       22.8743198 
 00:54:09.54  +39:46:50.31       27.4998807       28.1102740 
 00:54:07.68  +39:46:43.14       28.2513285       29.3182384 
 00:54:12.41  +39:47:01.08       29.3074069       30.9395277 
 00:54:12.84  +39:47:02.70       28.7810872       29.7719110 
 00:54:07.63  +39:46:42.86       29.1032742       30.3332257 
 00:54:13.72  +39:47:05.98       28.0544960       29.2192308 
 00:54:17.27  +39:47:19.45       29.0454764       30.0689085 
 00:54:03.80  +39:46:28.19       29.3947373       30.6355582 
 00:54:13.69  +39:47:05.82       28.6310872       29.6219110 
 00:54:15.12  +39:47:11.26       27.9225503       28.9242435 
 00:54:12.80  +39:47:02.30       28.9215699       30.0645658 
 00:54:06.00  +39:46:36.35       29.1335155       30.4395531 
 00:54:13.84  +39:47:06.20       28.7230329       29.8768983 
 00:54:05.56  +39:46:34.66       28.9532742       30.1832257 
 00:54:12.66  +39:47:01.63       29.0135155       30.3195531 
 00:54:03.35  +39:46:26.08       28.4749786       29.7918856 
 00:54:09.73  +39:46:50.32       29.3430329       30.4968983 
 00:54:03.74  +39:46:27.45       28.4969394       29.5312410 
 00:54:09.77  +39:46:50.44       28.1632742       29.3932257 
 00:54:12.94  +39:47:02.39       28.9791264       30.2525557 
 00:54:10.80  +39:46:54.21       28.2313285       29.2982384 
 00:54:17.17  +39:47:18.30       25.9428219       26.1293071 
 00:54:07.14  +39:46:40.08       28.3240133       29.3365760 
 00:54:16.95  +39:47:17.38       27.5152351       28.4625811 
 00:54:04.40  +39:46:29.57       29.3052351       30.2525811 
 00:54:05.25  +39:46:32.72       28.1398655       29.1959059 
 00:54:11.17  +39:46:55.16       27.8047373       29.0455582 
 00:54:08.40  +39:46:44.61       28.3288851       29.5262283 
 00:54:11.85  +39:46:57.74       28.1113285       29.1782384 
 00:54:03.91  +39:46:27.44       28.5201068       29.6522333 
 00:54:10.14  +39:46:51.11       28.3488851       29.5462283 
 00:54:05.16  +39:46:32.00       26.2108308       27.5712156 
 00:54:05.26  +39:46:32.39       29.0447373       30.2855582 
 00:54:16.20  +39:47:14.02       28.9523090       29.8779161 
 00:54:12.51  +39:46:59.86       29.1498503       30.6515379 
 00:54:03.69  +39:46:26.27       28.9823090       29.9079161 
 00:54:16.64  +39:47:15.39       28.5069394       29.5412410 
 00:54:17.09  +39:47:17.08       28.8276634       30.0902232 
 00:54:07.84  +39:46:41.88       28.9401068       30.0722333 
 00:54:02.09  +39:46:19.96       28.6079198       29.5009187 
 00:54:12.03  +39:46:57.75       29.3837720       30.3202486 
 00:54:05.67  +39:46:33.51       28.5220676       29.3715887 
 00:54:17.02  +39:47:16.66       26.2623090       27.1879161 
 00:54:14.81  +39:47:08.25       29.1249786       30.4418856 
 00:54:03.49  +39:46:25.12       28.9510872       29.9419110 
 00:54:14.34  +39:47:06.37       28.2859438       29.9071952 
 00:54:11.28  +39:46:54.58       29.3369546       29.9256090 
 00:54:16.91  +39:47:15.89       24.8028067       25.4349390 
 00:54:13.13  +39:47:01.42       25.8623090       26.7879161 
 00:54:09.89  +39:46:49.03       28.2896242       29.2695785 
 00:54:13.27  +39:47:01.78       28.5571807       29.6675684 
 00:54:10.21  +39:46:50.04       28.8435307       29.7039212 
 00:54:13.59  +39:47:02.80       28.8403481       30.0485607 
 00:54:15.07  +39:47:08.25       29.1437720       30.0802486 
 00:54:04.94  +39:46:29.70       27.2525351       28.6998754 
 00:54:07.17  +39:46:38.08       29.0959590       30.2715633 
 00:54:10.06  +39:46:49.06       28.8488851       30.0462283 
 00:54:13.33  +39:47:01.47       29.5671959       30.2319364 
 00:54:15.98  +39:47:11.54       26.2482369       24.9890864 
 00:54:08.30  +39:46:42.30       28.3184025       29.3635735 
 00:54:08.17  +39:46:41.78       28.6520828       29.0559568 
 00:54:12.10  +39:46:56.70       26.5579198       27.4509187 
 00:54:13.63  +39:47:02.45       28.1862003       29.4378907 
 00:54:11.86  +39:46:55.61       29.0474372       29.7882638 
 00:54:03.46  +39:46:23.57       29.2896242       30.2695785 
 00:54:12.12  +39:46:56.44       29.0228067       29.6549390 
 00:54:01.80  +39:46:17.06       29.1918112       30.4108932 
 00:54:12.05  +39:46:56.02       28.7666981       29.7249136 
 00:54:12.14  +39:46:56.31       28.3118112       29.5308932 
 00:54:11.20  +39:46:52.68       26.0576785       26.8745912 
 00:54:09.43  +39:46:45.87       28.6754764       29.6989085 
 00:54:12.41  +39:46:57.14       28.7393677       30.0888831 
 00:54:09.14  +39:46:44.68       28.6401068       29.7722333 
 00:54:02.29  +39:46:18.56       29.4889002       30.2405963 
 00:54:03.44  +39:46:22.95       28.3552199       29.7482130 
 00:54:03.80  +39:46:24.21       28.4781611       29.4472461 
 00:54:10.07  +39:46:48.05       30.0952654       30.1513172 
 00:54:12.03  +39:46:55.40       28.9249786       30.2418856 
 00:54:15.96  +39:47:10.33       28.7022938       30.0735480 
 00:54:16.03  +39:47:10.58       29.4052351       30.3525811 
 00:54:02.11  +39:46:17.57       28.1447373       29.3855582 
 00:54:15.46  +39:47:08.31       29.0654764       30.0889085 
 00:54:03.45  +39:46:22.60       28.1676634       29.4302232 
 00:54:16.38  +39:47:11.75       28.4718112       29.6908932 
 00:54:16.72  +39:47:13.05       28.5940133       29.6065760 
 00:54:15.31  +39:47:07.65       28.4152502       28.9169492 
 00:54:09.15  +39:46:44.18       28.2208308       29.5812156 
 00:54:12.96  +39:46:58.65       28.8718263       29.6452613 
 00:54:15.01  +39:47:06.46       28.8076634       30.0702232 
 00:54:11.46  +39:46:52.88       28.9803481       30.1885607 
 00:54:10.23  +39:46:48.07       29.3262003       30.5778907 
 00:54:05.53  +39:46:30.19       28.5942546       29.6829034 
 00:54:06.37  +39:46:33.34       28.1239982       29.5822079 
 00:54:12.13  +39:46:55.21       29.3581460       30.7728780 
 00:54:02.04  +39:46:16.77       29.1966981       30.1549136 
 00:54:11.47  +39:46:52.65       28.0698503       29.5715379 
 00:54:16.70  +39:47:12.53       28.3022938       29.6735480 
 00:54:08.53  +39:46:41.35       29.1910872       30.1819110 
 00:54:17.24  +39:47:14.52       28.7947373       30.0355582 
 00:54:03.05  +39:46:20.50       28.6320525       29.9272206 
 00:54:08.49  +39:46:41.16       28.3518112       29.5708932 
 00:54:04.13  +39:46:24.53       29.3179047       30.6565506 
 00:54:11.23  +39:46:51.37       28.8669697       29.0099771 
 00:54:13.39  +39:46:59.57       28.8423090       29.7679161 
 00:54:05.90  +39:46:31.01       29.2642546       30.3529034 
 00:54:07.45  +39:46:36.89       22.1767284       22.2436497 
 00:54:16.81  +39:47:12.44       28.4303481       29.6385607 
 00:54:03.05  +39:46:19.96       28.5152199       29.9082130 
 00:54:10.23  +39:46:47.33       29.0169243       30.4968729 
 00:54:04.61  +39:46:25.79       28.4591416       29.2869237 
 00:54:15.94  +39:47:08.90       28.4498655       29.5059059 
 00:54:11.76  +39:46:52.94       29.0410872       30.0319110 
 00:54:06.65  +39:46:33.44       28.2418112       29.4608932 
 00:54:05.10  +39:46:27.35       27.2540133       28.2665760 
 00:54:11.41  +39:46:51.34       28.3376634       29.6002232 
 00:54:05.77  +39:46:29.85       29.1203481       30.3285607 
 00:54:02.26  +39:46:16.40       28.9271807       30.0375684 
 00:54:05.90  +39:46:30.21       29.5447524       30.3399263 
 00:54:02.26  +39:46:16.26       28.6596393       29.1939466 
 00:54:05.76  +39:46:29.40       28.9674220       30.1538958 
 00:54:02.03  +39:46:15.19       29.8131087       28.7387387 
 00:54:02.48  +39:46:16.88       28.4132894       29.1975938 
 00:54:04.52  +39:46:24.64       28.9291264       30.2025557 
 00:54:08.49  +39:46:39.66       25.5874675       25.4370000 
 00:54:12.29  +39:46:54.12       28.9791264       30.2525557 
 00:54:04.10  +39:46:22.89       28.9789154       29.2849644 
 00:54:17.39  +39:47:13.46       28.6813285       29.7482384 
 00:54:17.17  +39:47:12.48       29.0908459       30.0055836 
 00:54:15.39  +39:47:05.70       29.4886589       30.1642689 
 00:54:05.09  +39:46:26.47       28.1186286       29.6855328 
 00:54:06.88  +39:46:33.31       28.8869394       29.9212410 
 00:54:06.14  +39:46:30.46       28.3369394       29.3712410 
 00:54:07.95  +39:46:37.31       29.4069546       29.9956090 
 00:54:03.09  +39:46:18.78       29.7120828       30.1159568 
 00:54:02.87  +39:46:17.88       28.6103481       29.8185607 
 00:54:03.48  +39:46:20.22       29.0264416       30.3542181 
 00:54:03.68  +39:46:20.87       29.7574524       30.0526319 
 00:54:13.41  +39:46:57.84       29.2966981       30.2549136 
 00:54:06.68  +39:46:32.20       28.7725351       30.2198754 
 00:54:16.81  +39:47:10.69       28.9293677       30.2788831 
 00:54:04.66  +39:46:24.22       28.0271807       29.1375684 
 00:54:17.16  +39:47:11.77       28.5993677       29.9488831 
 00:54:02.32  +39:46:15.26       28.6125503       29.6142435 
 00:54:08.85  +39:46:40.15       29.9069394       30.9412410 
 00:54:10.72  +39:46:47.10       28.1384025       29.1835735 
 00:54:12.85  +39:46:55.19       29.9979350       30.4452867 
 00:54:11.24  +39:46:49.04       26.3506046       27.1892562 
 00:54:15.07  +39:47:03.55       29.1840285       29.7509441 
 00:54:05.43  +39:46:26.67       29.4149786       30.7318856 
 00:54:10.73  +39:46:46.83       27.1820676       28.0315887 
 00:54:12.96  +39:46:55.25       27.3181611       28.2872461 
 00:54:13.66  +39:46:57.79       28.3918263       29.1652613 
 00:54:14.55  +39:47:01.20       28.8866981       29.8449136 
 00:54:13.48  +39:46:57.05       28.9647676       29.3142943 
 00:54:05.65  +39:46:27.22       28.9252199       30.3182130 
 00:54:09.31  +39:46:41.17       28.5696242       29.5495785 
 00:54:04.26  +39:46:21.83       29.0179047       30.3565506 
 00:54:02.52  +39:46:15.03       28.7184025       29.7635735 
 00:54:04.74  +39:46:23.16       28.8371807       29.9475684 
 00:54:13.87  +39:46:57.87       29.2179198       30.1109187 
 00:54:15.36  +39:47:03.51       29.0676634       30.3302232 
 00:54:04.96  +39:46:23.92       28.4586438       29.5799009 
 00:54:05.61  +39:46:26.32       28.7596090       30.1852105 
 00:54:07.25  +39:46:32.49       28.6784025       29.7235735 
 00:54:12.92  +39:46:54.06       28.6237720       29.5602486 
 00:54:04.95  +39:46:23.56       28.6576634       29.9202232 
 00:54:05.77  +39:46:26.62       29.0523090       29.9779161 
 00:54:16.59  +39:47:07.72       29.2110872       30.2019110 
 00:54:03.53  +39:46:17.93       29.0723090       29.9979161 
 00:54:07.44  +39:46:32.80       24.3857632       24.1483401 
 00:54:12.40  +39:46:51.59       28.8954612       30.3645404 
 00:54:09.68  +39:46:41.17       28.8465023       28.3916904 
 00:54:13.02  +39:46:53.87       25.0993829       26.0032511 
 00:54:04.59  +39:46:21.73       28.7349937       29.6062537 
 00:54:03.99  +39:46:19.43       29.1288851       30.3262283 
 00:54:11.44  +39:46:47.74       29.2452351       30.1925811 
 00:54:12.49  +39:46:51.58       25.3376785       26.1545912 
 00:54:05.68  +39:46:25.64       29.3379198       30.2309187 
 00:54:07.53  +39:46:32.69       23.2096545       23.2983147 
 00:54:15.20  +39:47:01.83       28.9115699       30.0545658 
 00:54:05.12  +39:46:23.47       28.0983873       29.5892054 
 00:54:05.55  +39:46:25.12       29.2837720       30.2202486 
 00:54:08.72  +39:46:37.16       28.7125503       29.7142435 
 00:54:08.25  +39:46:35.36       28.0406046       28.8792562 
 00:54:13.35  +39:46:54.75       28.1354764       29.1589085 
 00:54:08.70  +39:46:37.04       28.5674220       29.7538958 
 00:54:09.29  +39:46:39.28       28.9339982       30.3922079 
 00:54:03.22  +39:46:16.09       28.6293829       29.5332511 
 00:54:10.58  +39:46:44.06       29.0793829       29.9832511 
 00:54:16.16  +39:47:05.28       29.4593829       30.3632511 
 00:54:11.70  +39:46:48.17       29.4464416       30.7742181 
 00:54:10.54  +39:46:43.69       28.2679047       29.6065506 
 00:54:01.55  +39:46:09.45       28.0823090       29.0079161 
 00:54:02.67  +39:46:13.75       29.0486438       30.1699009 
 00:54:03.37  +39:46:16.40       28.3369394       29.3712410 
 00:54:13.19  +39:46:53.72       27.8803481       29.0885607 
 00:54:03.27  +39:46:15.90       28.9603481       30.1685607 
 00:54:15.25  +39:47:01.45       28.5996090       30.0252105 
 00:54:02.99  +39:46:14.72       28.8347373       30.0755582 
 00:54:02.19  +39:46:11.64       28.5635155       29.8695531 
 00:54:06.66  +39:46:28.66       29.3430481       30.0512664 
 00:54:12.68  +39:46:51.47       28.3574220       29.5438958 
 00:54:03.10  +39:46:15.00       30.0374220       31.2238958 
 00:54:16.94  +39:47:07.60       28.6815699       29.8245658 
