          RA           DEC             R062             Z087 
 00:53:34.25  +39:49:46.64       28.6493829       29.5532511 
 00:53:28.69  +39:49:28.22       29.2101068       30.3422333 
 00:53:33.06  +39:49:42.67       28.1227916       29.2005709 
 00:53:24.73  +39:49:15.10       29.5593980       30.0176192 
 00:53:20.68  +39:49:01.62       29.0720373       30.8128526 
 00:53:31.67  +39:49:37.82       28.7998655       29.8559059 
 00:53:35.45  +39:49:50.33       28.6662155       29.4722588 
 00:53:24.51  +39:49:14.16       29.2991416       30.1269237 
 00:53:32.07  +39:49:39.12       26.4554612       27.9245404 
 00:53:22.65  +39:49:07.97       28.7222938       30.0935480 
 00:53:26.61  +39:49:20.90       28.6044960       29.7692308 
 00:53:30.77  +39:49:34.66       29.6164568       30.4985862 
 00:53:35.34  +39:49:49.61       28.7866981       29.7449136 
 00:53:31.32  +39:49:36.30       27.7525351       29.1998754 
 00:53:31.81  +39:49:37.81       25.0601220       25.7466014 
 00:53:32.00  +39:49:38.48       28.3986438       29.5199009 
 00:53:23.47  +39:49:10.23       28.3764568       29.2585862 
 00:53:35.80  +39:49:50.86       28.7562003       30.0078907 
 00:53:27.11  +39:49:22.08       28.4710872       29.4619110 
 00:53:28.79  +39:49:27.64       27.6798503       29.1815379 
 00:53:26.48  +39:49:19.97       27.5966981       28.5549136 
 00:53:27.18  +39:49:22.16       28.6013437       29.2226065 
 00:53:31.17  +39:49:35.31       29.2327916       30.3105709 
 00:53:32.10  +39:49:38.37       28.9115699       30.0545658 
 00:53:27.85  +39:49:24.32       28.2857177       29.3852359 
 00:53:29.17  +39:49:28.66       29.6610872       30.6519110 
 00:53:29.76  +39:49:30.58       29.2264568       30.1085862 
 00:53:24.97  +39:49:14.69       28.7525503       29.7542435 
 00:53:31.82  +39:49:37.17       28.9510721       30.3875430 
 00:53:36.05  +39:49:51.14       29.2096242       30.1895785 
 00:53:31.19  +39:49:34.92       26.6347524       27.4299263 
 00:53:28.28  +39:49:25.27       28.0157177       29.1152359 
 00:53:22.28  +39:49:05.32       28.6452199       30.0382130 
 00:53:28.97  +39:49:27.37       29.1501068       30.2822333 
 00:53:32.91  +39:49:40.32       28.3562003       29.6078907 
 00:53:23.02  +39:49:07.57       29.0222938       30.3935480 
 00:53:32.06  +39:49:37.44       27.7825503       28.7842435 
 00:53:21.04  +39:49:00.95       28.8403481       30.0485607 
 00:53:26.73  +39:49:19.71       29.0130481       29.7212664 
 00:53:34.98  +39:49:46.80       27.7588851       28.9562283 
 00:53:27.89  +39:49:23.40       27.8196090       29.2452105 
 00:53:33.86  +39:49:42.99       28.3466981       29.3049136 
 00:53:20.88  +39:49:00.05       28.3608459       29.2755836 
 00:53:28.30  +39:49:24.54       29.0315699       30.1745658 
 00:53:31.80  +39:49:35.96       27.8271807       28.9375684 
 00:53:23.66  +39:49:08.86       28.2823090       29.2079161 
 00:53:24.95  +39:49:13.11       29.3001068       30.4322333 
 00:53:23.00  +39:49:06.63       27.9174220       29.1038958 
 00:53:30.14  +39:49:30.20       29.3393980       29.7976192 
 00:53:36.59  +39:49:51.51       28.7025503       29.7042435 
 00:53:22.37  +39:49:04.54       28.5998655       29.6559059 
 00:53:31.62  +39:49:35.10       28.4725351       29.9198754 
 00:53:27.37  +39:49:20.97       28.7784025       29.8235735 
 00:53:22.02  +39:49:03.24       21.4743001       21.2260076 
 00:53:35.56  +39:49:47.96       28.3637720       29.3002486 
 00:53:27.68  +39:49:21.89       28.5086438       29.6299009 
 00:53:20.02  +39:48:56.53       28.4496242       29.4295785 
 00:53:30.93  +39:49:32.61       29.5315699       30.6745658 
 00:53:26.29  +39:49:17.18       25.2820676       26.1315887 
 00:53:36.35  +39:49:50.39       28.8471807       29.9575684 
 00:53:29.79  +39:49:28.66       28.5793829       29.4832511 
 00:53:36.66  +39:49:51.36       27.2352351       28.1825811 
 00:53:31.90  +39:49:35.58       28.5805894       29.8648881 
 00:53:23.67  +39:49:08.34       28.9618112       30.1808932 
 00:53:24.21  +39:49:10.08       28.7464568       29.6285862 
 00:53:32.30  +39:49:36.85       28.9610872       29.9519110 
 00:53:22.47  +39:49:04.29       28.8954612       30.3645404 
 00:53:28.74  +39:49:25.02       28.2057177       29.3052359 
 00:53:32.15  +39:49:36.16       29.3725503       30.3742435 
 00:53:30.74  +39:49:31.43       28.3325503       29.3342435 
 00:53:34.40  +39:49:43.43       28.2144960       29.3792308 
 00:53:35.96  +39:49:48.58       28.6325351       30.0798754 
 00:53:30.81  +39:49:31.51       27.9305894       29.2148881 
 00:53:36.14  +39:49:49.09       27.1101068       28.2422333 
 00:53:32.20  +39:49:36.08       28.8254764       29.8489085 
 00:53:23.76  +39:49:08.12       28.9747373       30.2155582 
 00:53:32.57  +39:49:37.22       27.5910721       29.0275430 
 00:53:33.09  +39:49:38.87       28.2410872       29.2319110 
 00:53:36.26  +39:49:49.37       28.9542546       30.0429034 
 00:53:25.73  +39:49:14.53       28.4927916       29.5705709 
 00:53:28.90  +39:49:24.93       29.0105894       30.2948881 
 00:53:29.79  +39:49:27.92       28.6864568       29.5685862 
 00:53:33.86  +39:49:41.29       28.5859590       29.7615633 
 00:53:34.55  +39:49:43.49       28.9759590       30.1515633 
 00:53:30.23  +39:49:29.08       28.1876634       29.4502232 
 00:53:23.28  +39:49:06.08       28.7886438       29.9099009 
 00:53:28.77  +39:49:24.05       29.3820676       30.2315887 
 00:53:25.12  +39:49:11.96       28.7047373       29.9455582 
 00:53:24.48  +39:49:09.68       29.1884025       30.2335735 
 00:53:22.10  +39:49:01.60       28.1647373       29.4055582 
 00:53:20.05  +39:48:54.62       28.6893829       29.5932511 
 00:53:22.08  +39:49:01.27       28.1074220       29.2938958 
 00:53:34.67  +39:49:42.87       29.2913285       30.3582384 
 00:53:23.89  +39:49:07.24       28.0738326       27.2277209 
 00:53:35.42  +39:49:45.33       28.8186438       29.9399009 
 00:53:35.64  +39:49:45.90       28.9964568       29.8785862 
 00:53:29.89  +39:49:26.87       28.7874220       29.9738958 
 00:53:30.51  +39:49:28.91       27.9281611       28.8972461 
 00:53:26.46  +39:49:15.43       26.6303633       27.3929288 
 00:53:34.92  +39:49:43.37       28.2440133       29.2565760 
 00:53:29.45  +39:49:25.24       27.3084025       28.3535735 
 00:53:32.11  +39:49:34.06       28.9057177       30.0052359 
 00:53:30.58  +39:49:28.98       27.6288851       28.8262283 
 00:53:32.95  +39:49:36.78       28.8991416       29.7269237 
 00:53:20.07  +39:48:54.11       28.8288851       30.0262283 
 00:53:26.14  +39:49:14.15       26.7047524       27.4999263 
 00:53:22.04  +39:49:00.52       29.2208459       30.1355836 
 00:53:32.51  +39:49:35.03       28.6049786       29.9218856 
 00:53:36.26  +39:49:47.33       28.4310721       29.8675430 
 00:53:25.82  +39:49:12.84       28.8749786       30.1918856 
 00:53:31.11  +39:49:30.33       28.9079198       29.8009187 
 00:53:25.27  +39:49:10.94       29.0776785       29.8945912 
 00:53:23.33  +39:49:04.53       28.7488699       30.3918602 
 00:53:23.42  +39:49:04.73       28.3318112       29.5508932 
 00:53:32.69  +39:49:35.38       23.9891416       24.8169237 
 00:53:21.99  +39:48:59.98       28.2413285       29.3082384 
 00:53:29.44  +39:49:24.62       28.1315699       29.2745658 
 00:53:32.90  +39:49:36.04       28.6122938       29.9835480 
 00:53:31.31  +39:49:30.76       28.9201068       30.0522333 
 00:53:36.44  +39:49:47.68       28.7854764       29.8089085 
 00:53:20.15  +39:48:53.83       28.8979198       29.7909187 
 00:53:20.56  +39:48:55.19       29.0586438       30.1799009 
 00:53:31.46  +39:49:31.20       28.5269394       29.5612410 
 00:53:22.49  +39:49:01.53       28.5584025       29.6035735 
 00:53:28.15  +39:49:20.27       29.0591416       29.8869237 
 00:53:33.06  +39:49:36.49       28.9327916       30.0105709 
 00:53:34.40  +39:49:40.85       29.0015699       30.1445658 
 00:53:36.39  +39:49:47.38       27.9613285       29.0282384 
 00:53:32.43  +39:49:34.29       29.0937569       30.4758805 
 00:53:31.58  +39:49:31.42       28.1842546       29.2729034 
 00:53:21.11  +39:48:56.75       27.8784025       28.9235735 
 00:53:24.49  +39:49:07.74       28.5152351       29.4625811 
 00:53:30.61  +39:49:27.91       28.1979047       29.5365506 
 00:53:26.89  +39:49:15.51       29.0618112       30.2808932 
 00:53:24.25  +39:49:06.79       28.5576785       29.3745912 
 00:53:25.57  +39:49:11.13       28.4601068       29.5922333 
 00:53:21.33  +39:48:56.99       28.6635155       29.9695531 
 00:53:25.59  +39:49:11.00       29.5284176       30.1279415 
 00:53:29.04  +39:49:22.38       28.7996242       29.7795785 
 00:53:31.71  +39:49:31.11       28.0579198       28.9509187 
 00:53:29.34  +39:49:23.27       26.8649937       27.7362537 
 00:53:20.14  +39:48:52.67       29.1298503       30.6315379 
 00:53:21.98  +39:48:58.71       28.8215699       29.9645658 
 00:53:22.00  +39:48:58.77       28.8086438       29.9299009 
 00:53:29.44  +39:49:23.25       28.9891416       29.8169237 
 00:53:31.92  +39:49:31.43       28.9654764       29.9889085 
 00:53:22.62  +39:49:00.63       28.9003481       30.1085607 
 00:53:22.79  +39:49:01.20       28.3542546       29.4429034 
 00:53:33.35  +39:49:36.09       28.8979047       30.2365506 
 00:53:27.36  +39:49:16.24       28.1515850       28.8489339 
 00:53:35.79  +39:49:44.07       28.9883873       30.4792054 
 00:53:31.90  +39:49:31.13       28.7030329       29.8568983 
 00:53:25.35  +39:49:09.42       28.1723090       29.0979161 
 00:53:26.64  +39:49:13.62       28.3613285       29.4282384 
 00:53:35.79  +39:49:43.83       28.3432742       29.5732257 
 00:53:28.26  +39:49:18.92       28.2798655       29.3359059 
 00:53:22.60  +39:49:00.19       28.1927916       29.2705709 
 00:53:20.55  +39:48:53.36       25.5352351       26.4825811 
 00:53:32.04  +39:49:31.27       28.8020525       30.0972206 
 00:53:32.33  +39:49:32.25       21.6145414       21.4423350 
 00:53:20.16  +39:48:51.99       29.8262003       31.0778907 
 00:53:35.56  +39:49:42.79       28.5088851       29.7062283 
 00:53:21.42  +39:48:56.05       28.7503330       30.4041927 
 00:53:34.55  +39:49:39.42       29.0403633       29.8029288 
 00:53:20.23  +39:48:52.10       28.9896242       29.9695785 
 00:53:24.26  +39:49:05.38       29.5540739       28.7840483 
 00:53:27.23  +39:49:15.18       29.1103633       29.8729288 
 00:53:34.68  +39:49:39.79       27.0335307       27.8939212 
 00:53:21.45  +39:48:56.07       29.4991416       30.3269237 
 00:53:34.76  +39:49:39.97       28.9669243       30.4468729 
 00:53:23.94  +39:49:04.19       29.1142546       30.2029034 
 00:53:31.22  +39:49:28.25       23.9384176       24.5379415 
 00:53:36.81  +39:49:46.62       25.0308459       25.9455836 
 00:53:20.23  +39:48:51.81       27.8123090       28.7379161 
 00:53:23.65  +39:49:03.05       29.2369394       30.2712410 
 00:53:23.18  +39:49:01.50       28.4488851       29.6462283 
 00:53:31.61  +39:49:29.34       29.0549937       29.9262537 
 00:53:20.95  +39:48:54.10       28.2922938       29.6635480 
 00:53:24.01  +39:49:04.13       29.0123090       29.9379161 
 00:53:24.92  +39:49:07.16       28.1535155       29.4595531 
 00:53:27.64  +39:49:16.08       28.4425503       29.4442435 
 00:53:32.78  +39:49:33.05       25.1123090       26.0379161 
 00:53:22.21  +39:48:58.06       28.1349786       29.4518856 
 00:53:23.09  +39:49:00.98       29.0369394       30.0712410 
 00:53:24.48  +39:49:05.58       27.8644960       29.0292308 
 00:53:32.09  +39:49:30.63       28.6025503       29.6042435 
 00:53:23.03  +39:49:00.66       28.5288699       30.1718602 
 00:53:30.55  +39:49:25.52       26.1764568       27.0585862 
 00:53:33.90  +39:49:36.56       28.5637872       29.0546167 
 00:53:31.43  +39:49:28.36       28.7159742       29.4459314 
 00:53:23.91  +39:49:03.45       28.5049786       29.8218856 
 00:53:29.98  +39:49:23.47       29.2118112       30.4308932 
 00:53:22.45  +39:48:58.53       28.0686438       29.1899009 
 00:53:23.57  +39:49:02.26       28.3086438       29.4299009 
 00:53:26.30  +39:49:11.25       27.7632894       28.5475938 
 00:53:31.58  +39:49:28.61       28.3342546       29.4229034 
 00:53:34.16  +39:49:37.12       29.2247373       30.4655582 
 00:53:23.49  +39:49:01.83       28.6347373       29.8755582 
 00:53:23.89  +39:49:02.92       29.1189154       29.4249644 
 00:53:33.62  +39:49:35.00       28.7237720       29.6602486 
 00:53:30.48  +39:49:24.55       28.8413285       29.9082384 
 00:53:36.40  +39:49:43.95       28.7759590       29.9515633 
 00:53:21.73  +39:48:55.43       28.4179047       29.7565506 
 00:53:31.72  +39:49:28.39       29.1123090       30.0379161 
 00:53:24.36  +39:49:04.07       28.4784025       29.5235735 
 00:53:31.79  +39:49:28.58       28.1454764       29.1689085 
 00:53:36.29  +39:49:43.45       26.9274220       28.1138958 
 00:53:25.20  +39:49:06.67       28.6776785       29.4945912 
 00:53:28.24  +39:49:16.70       28.1540133       29.1665760 
 00:53:24.04  +39:49:02.77       28.6210872       29.6119110 
 00:53:27.80  +39:49:15.20       29.9769546       30.5656090 
 00:53:21.49  +39:48:54.29       29.2342395       30.7685353 
 00:53:30.84  +39:49:25.18       28.8954764       29.9189085 
 00:53:30.52  +39:49:24.08       28.2057177       29.3052359 
 00:53:28.92  +39:49:18.78       29.0666981       30.0249136 
 00:53:33.76  +39:49:34.76       28.3981611       29.3672461 
 00:53:25.02  +39:49:05.83       28.3486438       29.4699009 
 00:53:31.23  +39:49:26.37       28.0210872       29.0119110 
 00:53:36.13  +39:49:42.49       28.6037720       29.5402486 
 00:53:21.22  +39:48:53.22       29.2439982       30.7022079 
 00:53:24.72  +39:49:04.80       28.0649786       29.3818856 
 00:53:32.30  +39:49:29.82       28.7142546       29.8029034 
 00:53:33.80  +39:49:34.74       28.6940133       29.7065760 
 00:53:22.28  +39:48:56.62       28.6393677       29.9888831 
 00:53:21.91  +39:48:55.36       25.1749937       26.0462537 
 00:53:32.53  +39:49:30.42       29.3740133       30.3865760 
 00:53:21.01  +39:48:52.32       28.1132742       29.3432257 
 00:53:28.39  +39:49:16.71       28.7408459       29.6555836 
 00:53:34.90  +39:49:38.13       28.3374220       29.5238958 
 00:53:21.80  +39:48:54.80       28.8305894       30.1148881 
 00:53:34.56  +39:49:36.90       29.0691416       29.8969237 
 00:53:34.11  +39:49:35.34       28.3184025       29.3635735 
 00:53:35.37  +39:49:39.45       28.7628067       29.3949390 
 00:53:21.57  +39:48:53.63       28.2191264       29.4925557 
 00:53:32.73  +39:49:30.50       28.7857177       29.8852359 
 00:53:28.56  +39:49:16.72       29.3210872       30.3119110 
 00:53:20.52  +39:48:50.07       29.1103481       30.3185607 
 00:53:29.92  +39:49:21.13       29.5189002       30.2705963 
 00:53:32.12  +39:49:28.36       28.9154764       29.9389085 
 00:53:25.09  +39:49:05.09       28.4588851       29.6562283 
 00:53:29.14  +39:49:18.45       28.2457177       29.3452359 
 00:53:21.37  +39:48:52.66       28.0913285       29.1582384 
 00:53:33.37  +39:49:32.31       28.0444960       29.2092308 
 00:53:29.32  +39:49:18.88       29.2949786       30.6118856 
 00:53:26.73  +39:49:10.30       28.9047373       30.1455582 
 00:53:28.79  +39:49:17.07       29.5410872       30.5319110 
 00:53:30.27  +39:49:21.88       28.5927916       29.6705709 
 00:53:28.42  +39:49:15.76       26.6835307       27.5439212 
 00:53:22.42  +39:48:55.83       28.9137720       29.8502486 
 00:53:25.81  +39:49:07.02       29.2035155       30.5095531 
 00:53:30.54  +39:49:22.61       28.8308459       29.7455836 
 00:53:21.75  +39:48:53.51       29.1432742       30.3732257 
 00:53:27.06  +39:49:11.08       28.2693829       29.1732511 
 00:53:30.00  +39:49:20.78       29.2176785       30.0345912 
 00:53:33.87  +39:49:33.47       29.3149786       30.6318856 
 00:53:24.25  +39:49:01.67       28.1815699       29.3245658 
 00:53:29.77  +39:49:19.91       29.0328067       29.6649390 
 00:53:21.99  +39:48:54.03       28.1835155       29.4895531 
 00:53:32.58  +39:49:28.94       29.5335307       30.3939212 
 00:53:35.80  +39:49:39.53       29.4623090       30.3879161 
 00:53:26.61  +39:49:09.16       28.6008459       29.5155836 
 00:53:22.91  +39:48:56.86       28.9437569       30.3258805 
 00:53:29.39  +39:49:18.27       28.6327916       29.7105709 
 00:53:24.14  +39:49:00.88       28.1320525       29.4272206 
 00:53:22.47  +39:48:55.29       28.5769394       29.6112410 
 00:53:36.58  +39:49:41.87       27.8581460       29.2728780 
 00:53:29.08  +39:49:17.08       27.1210872       28.1119110 
 00:53:24.44  +39:49:01.67       26.5808459       27.4955836 
 00:53:34.87  +39:49:36.05       29.2481611       30.2172461 
 00:53:21.28  +39:48:51.11       28.5037569       29.8858805 
 00:53:26.54  +39:49:08.50       28.4913285       29.5582384 
 00:53:25.51  +39:49:05.03       29.4911024       30.0362791 
 00:53:27.36  +39:49:11.15       28.1759438       29.7971952 
 00:53:24.18  +39:49:00.54       28.3381611       29.3072461 
 00:53:22.86  +39:48:56.06       27.5874220       28.7738958 
